date,city,age_group,population,atleast_onedose,fully_vaccinated,boosted,boosted_second,partially_vaccinated
2021-04-20,Revere,Total,60849.0,26858.0,16199.0,11349.0,3055.0,10659.0
2021-04-27,Revere,Total,60849.0,29181.0,19012.0,11349.0,3055.0,10169.0
2021-05-04,Revere,Total,60849.0,31372.0,21809.0,11349.0,3055.0,9563.0
2021-05-11,Revere,Total,60849.0,33135.0,24559.0,11349.0,3055.0,8576.0
2021-05-18,Revere,Total,60849.0,34974.0,26532.5,11349.0,3055.0,8458.0
2021-05-25,Revere,Total,60849.0,36672.0,28506.0,11349.0,3055.0,7919.0
2021-06-01,Revere,Total,60849.0,37893.0,30479.5,11349.0,3055.0,7259.0
2021-06-08,Revere,Total,60849.0,39019.0,32453.0,11349.0,3055.0,6566.0
2021-06-15,Revere,Total,60849.0,39738.0,33918.0,11349.0,3055.0,5820.0
2021-06-22,Revere,Total,60849.0,40382.0,35070.0,11349.0,3055.0,5312.0
2021-06-29,Revere,Total,60849.0,40851.0,35894.0,11349.0,3055.0,4957.0
2021-07-06,Revere,Total,60849.0,41227.0,36429.0,11349.0,3055.0,4798.0
2021-07-13,Revere,Total,60849.0,41636.0,36883.0,11349.0,3055.0,4753.0
2021-07-20,Revere,Total,60849.0,42007.0,37275.0,11349.0,3055.0,4732.0
2021-07-27,Revere,Total,60849.0,42368.0,37592.0,11349.0,3055.0,4776.0
2021-08-03,Revere,Total,60849.0,42824.0,37903.0,11349.0,3055.0,4921.0
2021-08-10,Revere,Total,60849.0,43258.0,38202.0,11349.0,3055.0,5056.0
2021-08-17,Revere,Total,60849.0,43699.0,38549.0,11349.0,3055.0,5150.0
2021-08-24,Revere,Total,60849.0,44075.0,38929.0,11349.0,3055.0,5146.0
2021-08-31,Revere,Total,60849.0,44461.0,39355.0,11349.0,3055.0,5106.0
2021-09-07,Revere,Total,60849.0,44755.0,39691.0,11349.0,3055.0,5064.0
2021-09-14,Revere,Total,60849.0,45066.0,40047.0,11349.0,3055.0,5019.0
2021-09-21,Revere,Total,60849.0,45389.0,40393.0,11349.0,3055.0,4996.0
2021-09-28,Revere,Total,60849.0,45633.0,40612.0,11349.0,3055.0,5021.0
2021-10-05,Revere,Total,60849.0,45913.0,40883.0,11349.0,3055.0,5030.0
2021-10-12,Revere,Total,60849.0,46167.0,41185.0,11349.0,3055.0,4982.0
2021-10-19,Revere,Total,60849.0,46420.0,41404.0,11349.0,3055.0,5016.0
2021-10-26,Revere,Total,60849.0,46701.0,41607.0,11349.0,3055.0,5094.0
2021-11-02,Revere,Total,60849.0,47023.0,41781.0,11349.0,3055.0,5242.0
2021-11-09,Revere,Total,60849.0,47445.0,41973.0,11349.0,3055.0,5472.0
2021-11-16,Revere,Total,60849.0,48046.0,42337.0,11349.0,3055.0,5709.0
2021-11-23,Revere,Total,60849.0,48687.0,42514.0,11349.0,3055.0,6173.0
2021-11-30,Revere,Total,60849.0,49018.0,42692.0,11349.0,3055.0,6326.0
2021-12-07,Revere,Total,60849.0,49084.0,42971.0,11349.0,3055.0,6113.0
2021-12-14,Revere,Total,60849.0,49610.0,43405.0,11349.0,3055.0,6205.0
2021-12-21,Revere,Total,60849.0,50089.0,43583.0,11349.0,3055.0,6506.0
2021-12-28,Revere,Total,60849.0,50363.0,43773.0,12433.0,3055.0,6590.0
2022-01-04,Revere,Total,60849.0,50710.0,44005.0,13406.0,3055.0,6705.0
2022-01-11,Revere,Total,60849.0,51160.0,44330.0,14741.0,3055.0,6830.0
2022-01-18,Revere,Total,60849.0,51802.0,44565.0,15938.0,3055.0,7237.0
2022-01-25,Revere,Total,60849.0,52462.0,44893.0,17015.0,3055.0,7569.0
2022-02-01,Revere,Total,60849.0,52828.0,45164.0,17752.0,3055.0,7664.0
2022-02-08,Revere,Total,60849.0,53128.0,45492.0,18340.0,3055.0,7636.0
2022-02-15,Revere,Total,60849.0,53443.0,45812.0,18901.0,3055.0,7631.0
2022-02-22,Revere,Total,60849.0,53678.0,46033.0,19411.0,3055.0,7645.0
2022-03-01,Revere,Total,60849.0,53732.0,46202.0,19905.0,3055.0,7530.0
2022-03-08,Revere,Total,60849.0,53830.0,46365.0,20151.0,3055.0,7465.0
2022-03-15,Revere,Total,60849.0,53913.0,46464.0,20397.0,3055.0,7449.0
2022-03-22,Revere,Total,60849.0,53994.0,46551.0,20607.0,3055.0,7443.0
2022-03-29,Revere,Total,60849.0,54048.0,46636.0,20841.0,3055.0,7412.0
2022-04-05,Revere,Total,60849.0,54121.0,46693.0,20996.0,3055.0,7428.0
2022-04-12,Revere,Total,60849.0,54195.0,46755.0,21183.0,3055.0,7440.0
2022-04-19,Revere,Total,60849.0,54223.0,46815.0,21326.0,3055.0,7408.0
2022-04-26,Revere,Total,60849.0,54281.0,46870.0,21493.0,3055.0,7411.0
2022-05-03,Revere,Total,60849.0,54347.0,46913.0,21617.0,3055.0,7434.0
2022-05-10,Revere,Total,60849.0,54425.0,46970.0,21747.0,3055.0,7455.0
2022-05-17,Revere,Total,60849.0,54564.0,47029.0,21896.0,3055.0,7535.0
2022-05-24,Revere,Total,60849.0,54703.0,47112.0,22102.0,3055.0,7591.0
2022-05-31,Revere,Total,60849.0,54782.0,47155.0,22240.0,3055.0,7627.0
2022-06-07,Revere,Total,60849.0,54839.0,47194.0,22424.0,3055.0,7645.0
2022-06-14,Revere,Total,60849.0,54876.0,47252.0,22561.0,3055.0,7624.0
2022-06-21,Revere,Total,60849.0,54919.0,47278.0,22658.0,3055.0,7641.0
2022-06-28,Revere,Total,60849.0,54969.0,47343.0,22811.0,3055.0,7626.0
2022-07-05,Revere,Total,60849.0,55026.0,47387.0,22935.0,3055.0,7639.0
2022-07-12,Revere,Total,62185.0,55083.0,47394.0,23012.0,3055.0,7639.0
2022-07-19,Revere,Total,62186.0,55132.0,47436.0,23159.0,3219.0,7639.0
2022-07-26,Revere,Total,62185.0,55240.0,47507.0,23325.0,3406.0,7639.0
2022-08-02,Revere,Total,62186.0,55337.0,47529.0,23441.0,3531.0,7639.0
2022-08-09,Revere,Total,62186.0,55413.0,47570.0,23537.0,3640.0,7639.0
2022-08-16,Revere,Total,62186.0,55489.0,47607.0,23650.0,3707.0,7639.0
2022-08-23,Revere,Total,62185.0,55537.0,47651.0,23761.0,3795.0,7639.0
2022-08-30,Revere,Total,62185.0,55619.0,47680.0,23859.0,3857.0,7639.0
2022-09-06,Revere,Total,62185.0,55614.0,47696.0,23946.0,3899.0,7639.0
2022-09-13,Revere,Total,62185.0,55567.0,47766.0,24075.0,4040.0,7639.0
2022-09-20,Revere,Total,62185.0,55463.0,47870.0,24265.0,4234.0,7639.0
2022-09-27,Revere,Total,62185.0,55570.0,47926.0,24410.0,4539.0,7639.0
2022-10-04,Revere,Total,62185.0,55672.0,47999.0,24531.0,4894.0,7639.0
2022-10-11,Revere,Total,62185.0,55736.0,48035.0,24666.0,5272.0,7639.0
2022-10-18,Revere,Total,62185.0,55940.0,48147.0,24842.0,5611.0,7639.0
